path,spoken_language,signed_language,start,end,words,glosses,priority
ins/heavy.pose,en,ins,0,0,heavy,HEAVY,0
ins/light.pose,en,ins,0,0,light,LIGHT,0
ins/strong.pose,en,ins,0,0,strong,STRONG,0
ins/weak.pose,en,ins,0,0,weak,WEAK,0
ins/rich.pose,en,ins,0,0,rich,RICH,0
ins/poor.pose,en,ins,0,0,poor,POOR,0
ase/full.pose,en,ase,0,0,full,FULL,0
ins/empty.pose,en,ins,0,0,empty,EMPTY,0
ins/closed.pose,en,ins,0,0,closed,CLOSED,0
ins/correct.pose,en,ins,0,0,correct,CORRECT,0
ins/wrong.pose,en,ins,0,0,wrong,WRONG,0
ins/same.pose,en,ins,0,0,same,SAME,0
ins/different.pose,en,ins,0,0,different,DIFFERENT,0
ins/possible.pose,en,ins,0,0,possible,POSSIBLE,0
ins/impossible.pose,en,ins,0,0,impossible,IMPOSSIBLE,0
ins/free.pose,en,ins,0,0,free,FREE,0
ins/busy.pose,en,ins,0,0,busy,BUSY,0
ins/quiet.pose,en,ins,0,0,quiet,QUIET,0
ase/loud.pose,en,ase,0,0,loud,LOUD,0
ins/dark.pose,en,ins,0,0,dark,DARK,0
ins/bright.pose,en,ins,0,0,bright,BRIGHT,0
ins/fresh.pose,en,ins,0,0,fresh,FRESH,0
ins/broken.pose,en,ins,0,0,broken,BROKEN,0
ins/lost.pose,en,ins,0,0,lost,LOST,0
ins/found.pose,en,ins,0,0,found,FOUND,0
ins/special.pose,en,ins,0,0,special,SPECIAL,0
ins/normal.pose,en,ins,0,0,normal,NORMAL,0
ins/strange.pose,en,ins,0,0,strange,STRANGE,0
ins/angry.pose,en,ins,0,0,angry,ANGRY,0
ins/afraid.pose,en,ins,0,0,afraid,AFRAID,0
ins/surprised.pose,en,ins,0,0,surprised,SURPRISED,0
ins/excited.pose,en,ins,0,0,excited,EXCITED,0
ase/bored.pose,en,ase,0,0,bored,BORED,0
ase/worried.pose,en,ase,0,0,worried,WORRIED,0
ins/comfortable.pose,en,ins,0,0,comfortable,COMFORTABLE,0
ase/uncomfortable.pose,en,ase,0,0,uncomfortable,UNCOMFORTABLE,0
ins/expensive.pose,en,ins,0,0,expensive,EXPENSIVE,0
ins/cheap.pose,en,ins,0,0,cheap,CHEAP,0
ase/could.pose,en,ase,0,0,could,COULD,0
ase/would.pose,en,ase,0,0,would,WOULD,0
ins/north.pose,en,ins,0,0,north,NORTH,0
ins/south.pose,en,ins,0,0,south,SOUTH,0
ins/east.pose,en,ins,0,0,east,EAST,0
ase/west.pose,en,ase,0,0,west,WEST,0
ins/front.pose,en,ins,0,0,front,FRONT,0
ins/behind.pose,en,ins,0,0,behind,BEHIND,0
ins/between.pose,en,ins,0,0,between,BETWEEN,0
ins/next_to.pose,en,ins,0,0,next to,NEXT_TO,0
ins/above.pose,en,ins,0,0,above,ABOVE,0
ins/below.pose,en,ins,0,0,below,BELOW,0
ins/straight.pose,en,ins,0,0,straight,STRAIGHT,0
ase/purple.pose,en,ase,0,0,purple,PURPLE,0
ins/brown.pose,en,ins,0,0,brown,BROWN,0
ins/pink.pose,en,ins,0,0,pink,PINK,0
ins/grey.pose,en,ins,0,0,grey,GREY,0
ins/sun.pose,en,ins,0,0,sun,SUN,0
ins/moon.pose,en,ins,0,0,moon,MOON,0
ins/star.pose,en,ins,0,0,star,STAR,0
ins/sky.pose,en,ins,0,0,sky,SKY,0
ase/cloud.pose,en,ase,0,0,cloud,CLOUD,0
ins/rain.pose,en,ins,0,0,rain,RAIN,0
ins/wind.pose,en,ins,0,0,wind,WIND,0
ins/storm.pose,en,ins,0,0,storm,STORM,0
ins/snow.pose,en,ins,0,0,snow,SNOW,0
ins/fog.pose,en,ins,0,0,fog,FOG,0
ins/weather.pose,en,ins,0,0,weather,WEATHER,0
ins/temperature.pose,en,ins,0,0,temperature,TEMPERATURE,0
ins/season.pose,en,ins,0,0,season,SEASON,0
ins/summer.pose,en,ins,0,0,summer,SUMMER,0
ins/winter.pose,en,ins,0,0,winter,WINTER,0
ase/spring.pose,en,ase,0,0,spring,SPRING,0
ase/autumn.pose,en,ase,0,0,autumn,AUTUMN,0
ase/day.pose,en,ase,0,0,day,DAY,0
ins/fire.pose,en,ins,0,0,fire,FIRE,0
ase/earth.pose,en,ase,0,0,earth,EARTH,0
ins/air.pose,en,ins,0,0,air,AIR,0
ins/tree.pose,en,ins,0,0,tree,TREE,0
ins/flower.pose,en,ins,0,0,flower,FLOWER,0
ins/grass.pose,en,ins,0,0,grass,GRASS,0
ins/plant.pose,en,ins,0,0,plant,PLANT,0
ins/seed.pose,en,ins,0,0,seed,SEED,0
ins/health.pose,en,ins,0,0,health,HEALTH,0
ins/pain.pose,en,ins,0,0,pain,PAIN,0
ins/fever.pose,en,ins,0,0,fever,FEVER,0
ase/cough.pose,en,ase,0,0,cough,COUGH,0
ins/headache.pose,en,ins,0,0,headache,HEADACHE,0
ins/accident.pose,en,ins,0,0,accident,ACCIDENT,0
ins/emergency.pose,en,ins,0,0,emergency,EMERGENCY,0
ase/surgery.pose,en,ase,0,0,surgery,SURGERY,0
ins/injection.pose,en,ins,0,0,injection,INJECTION,0
ase/tablet.pose,en,ase,0,0,tablet,TABLET,0
ins/blood_pressure.pose,en,ins,0,0,blood pressure,BLOOD_PRESSURE,0
ins/diabetes.pose,en,ins,0,0,diabetes,DIABETES,0
ins/allergy.pose,en,ins,0,0,allergy,ALLERGY,0
ins/heart_attack.pose,en,ins,0,0,heart attack,HEART_ATTACK,0
ins/ambulance.pose,en,ins,0,0,ambulance,AMBULANCE,0
ins/first_aid.pose,en,ins,0,0,first aid,FIRST_AID,0
ins/class.pose,en,ins,0,0,class,CLASS,0
ase/lesson.pose,en,ase,0,0,lesson,LESSON,0
ins/homework.pose,en,ins,0,0,homework,HOMEWORK,0
ins/exam.pose,en,ins,0,0,exam,EXAM,0
ins/question.pose,en,ins,0,0,question,QUESTION,0
ins/answer.pose,en,ins,0,0,answer,ANSWER,0
ins/pass.pose,en,ins,0,0,pass,PASS,0
ase/fail.pose,en,ase,0,0,fail,FAIL,0
ins/college.pose,en,ins,0,0,college,COLLEGE,0
ins/university.pose,en,ins,0,0,university,UNIVERSITY,0
ins/subject.pose,en,ins,0,0,subject,SUBJECT,0
ins/english.pose,en,ins,0,0,english,ENGLISH,0
ins/mathematics.pose,en,ins,0,0,mathematics,MATHEMATICS,0
ins/science.pose,en,ins,0,0,science,SCIENCE,0
ins/history.pose,en,ins,0,0,history,HISTORY,0
ins/geography.pose,en,ins,0,0,geography,GEOGRAPHY,0
ins/certificate.pose,en,ins,0,0,certificate,CERTIFICATE,0
ins/degree.pose,en,ins,0,0,degree,DEGREE,0
ins/bus.pose,en,ins,0,0,bus,BUS,0
ins/train.pose,en,ins,0,0,train,TRAIN,0
ins/bike.pose,en,ins,0,0,bike,BIKE,0
ins/airplane.pose,en,ins,0,0,airplane,AIRPLANE,0
ins/ship.pose,en,ins,0,0,ship,SHIP,0
ins/taxi.pose,en,ins,0,0,taxi,TAXI,0
ins/ticket.pose,en,ins,0,0,ticket,TICKET,0
ins/journey.pose,en,ins,0,0,journey,JOURNEY,0
ase/travel.pose,en,ase,0,0,travel,TRAVEL,0
ins/map.pose,en,ins,0,0,map,MAP,0
ins/address.pose,en,ins,0,0,address,ADDRESS,0
ase/direction.pose,en,ase,0,0,direction,DIRECTION,0
ins/passport.pose,en,ins,0,0,passport,PASSPORT,0
ase/visa.pose,en,ase,0,0,visa,VISA,0
ins/luggage.pose,en,ins,0,0,luggage,LUGGAGE,0
ins/sport.pose,en,ins,0,0,sport,SPORT,0
ins/football.pose,en,ins,0,0,football,FOOTBALL,0
ins/cricket.pose,en,ins,0,0,cricket,CRICKET,0
ins/basketball.pose,en,ins,0,0,basketball,BASKETBALL,0
ase/tennis.pose,en,ase,0,0,tennis,TENNIS,0
ins/swimming.pose,en,ins,0,0,swimming,SWIMMING,0
ase/running.pose,en,ase,0,0,running,RUNNING,0
ase/cycling.pose,en,ase,0,0,cycling,CYCLING,0
ase/yoga.pose,en,ase,0,0,yoga,YOGA,0
ins/exercise.pose,en,ins,0,0,exercise,EXERCISE,0
ase/game.pose,en,ase,0,0,game,GAME,0
ase/team.pose,en,ase,0,0,team,TEAM,0
ins/player.pose,en,ins,0,0,player,PLAYER,0
ase/score.pose,en,ase,0,0,score,SCORE,0
ase/match.pose,en,ase,0,0,match,MATCH,0
ins/practice.pose,en,ins,0,0,practice,PRACTICE,0
ins/internet.pose,en,ins,0,0,internet,INTERNET,0
ase/email.pose,en,ase,0,0,email,EMAIL,0
ins/message.pose,en,ins,0,0,message,MESSAGE,0
ins/video.pose,en,ins,0,0,video,VIDEO,0
ins/camera.pose,en,ins,0,0,camera,CAMERA,0
ins/radio.pose,en,ins,0,0,radio,RADIO,0
ins/battery.pose,en,ins,0,0,battery,BATTERY,0
ins/charge.pose,en,ins,0,0,charge,CHARGE,0
ins/password.pose,en,ins,0,0,password,PASSWORD,0
ase/website.pose,en,ase,0,0,website,WEBSITE,0
ins/application.pose,en,ins,0,0,application,APPLICATION,0
ase/social_media.pose,en,ase,0,0,social media,SOCIAL_MEDIA,0
ins/hate.pose,en,ins,0,0,hate,HATE,0
ins/fear.pose,en,ins,0,0,fear,FEAR,0
ins/hope.pose,en,ins,0,0,hope,HOPE,0
ins/trust.pose,en,ins,0,0,trust,TRUST,0
ins/respect.pose,en,ins,0,0,respect,RESPECT,0
ins/care.pose,en,ins,0,0,care,CARE,0
ins/emotion.pose,en,ins,0,0,emotion,EMOTION,0
ins/feeling.pose,en,ins,0,0,feeling,FEELING,0
ase/happiness.pose,en,ase,0,0,happiness,HAPPINESS,0
ase/sadness.pose,en,ase,0,0,sadness,SADNESS,0
ins/anger.pose,en,ins,0,0,anger,ANGER,0
ins/peace.pose,en,ins,0,0,peace,PEACE,0
ins/dream.pose,en,ins,0,0,dream,DREAM,0
ase/wish.pose,en,ase,0,0,wish,WISH,0
ins/believe.pose,en,ins,0,0,believe,BELIEVE,0
ins/price.pose,en,ins,0,0,price,PRICE,0
ins/cost.pose,en,ins,0,0,cost,COST,0
ins/shop.pose,en,ins,0,0,shop,SHOP,0
ins/discount.pose,en,ins,0,0,discount,DISCOUNT,0
ins/cash.pose,en,ins,0,0,cash,CASH,0
ins/loan.pose,en,ins,0,0,loan,LOAN,0
ins/also.pose,en,ins,0,0,also,ALSO,0
ins/only.pose,en,ins,0,0,only,ONLY,0
ins/just.pose,en,ins,0,0,just,JUST,0
ins/really.pose,en,ins,0,0,really,REALLY,0
ase/too.pose,en,ase,0,0,too,TOO,0
ase/so.pose,en,ase,0,0,so,SO,0
ins/then.pose,en,ins,0,0,then,THEN,0
ins/because.pose,en,ins,0,0,because,BECAUSE,0
ins/but.pose,en,ins,0,0,but,BUT,0
ase/and.pose,en,ase,0,0,and,AND,0
ins/or.pose,en,ins,0,0,or,OR,0
ins/if.pose,en,ins,0,0,if,IF,0
ase/while.pose,en,ase,0,0,while,WHILE,0
ase/although.pose,en,ase,0,0,although,ALTHOUGH,0
ase/quickly.pose,en,ase,0,0,quickly,QUICKLY,0
ins/slowly.pose,en,ins,0,0,slowly,SLOWLY,0
ins/carefully.pose,en,ins,0,0,carefully,CAREFULLY,0
ase/clearly.pose,en,ase,0,0,clearly,CLEARLY,0
ins/suddenly.pose,en,ins,0,0,suddenly,SUDDENLY,0
